Real part, Imag part
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
9.086905,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
11.124418,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
13.503719,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
16.200085,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
19.145281,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
22.216263,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
25.231178,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
27.958698,0.000000
